source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month
6,Sub ICB Location,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,99 401,90 093,2 787,6 521,June
6,Sub ICB Location,03L,E38000141,NHS South Yorkshire ICB - 03L,153 700,135 687,5 557,12 456,June
6,Sub ICB Location,03N,E38000146,NHS South Yorkshire ICB - 03N,302 358,271 424,12 028,18 906,June
6,Sub ICB Location,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,110 333,103 156,2 901,4 276,June
6,Sub ICB Location,03R,E38000190,NHS West Yorkshire ICB - 03R,216 006,195 851,7 057,13 098,June
6,Sub ICB Location,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",179 468,162 812,5 512,11 144,June
6,Sub ICB Location,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",214 817,191 517,9 747,13 553,June
6,Sub ICB Location,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",206 567,188 450,6 550,11 567,June
6,Sub ICB Location,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,61 802,56 222,2 499,3 081,June
6,Sub ICB Location,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,56 997,52 096,2 055,2 846,June
6,Sub ICB Location,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,99 366,90 323,3 119,5 924,June
6,Sub ICB Location,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,94 532,87 156,3 855,3 521,June
6,Sub ICB Location,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,66 382,60 685,2 576,3 121,June
6,Sub ICB Location,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,124 488,106 589,6 421,11 478,June
6,Sub ICB Location,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,513 538,465 694,16 890,30 954,June
6,Sub ICB Location,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,257 567,232 652,8 190,16 725,June
6,Sub ICB Location,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,227 706,211 717,4 870,11 119,June
6,Sub ICB Location,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,257 997,232 350,10 026,15 621,June
6,Sub ICB Location,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,162 571,147 954,5 112,9 505,June
6,Sub ICB Location,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,182 284,164 891,6 642,10 751,June
6,Sub ICB Location,07G,E38000185,NHS Mid and South Essex ICB - 07G,92 534,82 761,2 766,7 007,June
6,Sub ICB Location,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,134 496,123 175,4 495,6 826,June
6,Sub ICB Location,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,149 279,140 146,3 423,5 710,June
6,Sub ICB Location,09D,E38000021,NHS Sussex ICB - 09D,131 516,118 354,5 233,7 929,June
6,Sub ICB Location,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",348 460,319 657,14 811,13 992,June
6,Sub ICB Location,10R,E38000137,NHS Hampshire and Isle Of Wight ICB - 10R,95 187,81 219,3 476,10 492,June
6,Sub ICB Location,11J,E38000045,NHS Dorset ICB - 11J,411 060,374 625,12 867,23 568,June
6,Sub ICB Location,11M,E38000062,NHS Gloucestershire ICB - 11M,357 508,326 593,10 881,20 034,June
6,Sub ICB Location,11N,E38000089,NHS Cornwall and The Isles Of Scilly ICB - 11N,346 291,314 207,11 459,20 625,June
6,Sub ICB Location,11X,E38000150,NHS Somerset ICB - 11X,284 723,259 851,11 159,13 713,June
6,Sub ICB Location,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,187 889,168 180,9 696,10 013,June
6,Sub ICB Location,13T,E38000212,NHS North East and North Cumbria ICB - 13T,252 482,230 401,11 034,11 047,June
6,Sub ICB Location,14L,E38000217,NHS Greater Manchester ICB - 14L,282 260,249 472,18 651,14 137,June
6,Sub ICB Location,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",238 105,218 104,9 111,10 890,June
6,Sub ICB Location,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",236 206,213 174,9 520,13 512,June
6,Sub ICB Location,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",480 163,440 155,21 748,18 260,June
6,Sub ICB Location,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,718 242,637 714,42 220,38 308,June
6,Sub ICB Location,15F,E38000225,NHS West Yorkshire ICB - 15F,391 832,352 615,17 041,22 176,June
6,Sub ICB Location,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,547 219,496 675,17 026,33 518,June
6,Sub ICB Location,15N,E38000230,NHS Devon ICB - 15N,705 171,643 291,20 717,41 163,June
6,Sub ICB Location,16C,E38000247,NHS North East and North Cumbria ICB - 16C,340 891,306 267,13 531,21 093,June
6,Sub ICB Location,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,423 483,390 219,15 618,17 646,June
6,Sub ICB Location,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,572 887,515 631,19 272,37 984,June
6,Sub ICB Location,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,350 086,314 694,15 982,19 410,June
6,Sub ICB Location,36J,E38000232,NHS West Yorkshire ICB - 36J,393 621,355 419,13 744,24 458,June
6,Sub ICB Location,36L,E38000245,NHS South West London ICB - 36L,696 873,625 013,36 913,34 947,June
6,Sub ICB Location,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,300 523,277 094,8 515,14 914,June
6,Sub ICB Location,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,514 499,461 770,21 009,31 720,June
6,Sub ICB Location,70F,E38000248,NHS Sussex ICB - 70F,458 986,423 698,12 382,22 906,June
6,Sub ICB Location,71E,E38000238,NHS Lincolnshire ICB - 71E,487 094,446 990,13 385,26 719,June
6,Sub ICB Location,72Q,E38000244,NHS South East London ICB - 72Q,691 737,611 755,41 018,38 964,June
6,Sub ICB Location,78H,E38000262,NHS Northamptonshire ICB - 78H,374 311,345 094,11 286,17 931,June
6,Sub ICB Location,84H,E38000234,NHS North East and North Cumbria ICB - 84H,342 285,311 652,10 875,19 758,June
6,Sub ICB Location,91Q,E38000237,NHS Kent and Medway ICB - 91Q,855 519,762 740,36 619,56 160,June
6,Sub ICB Location,92A,E38000246,NHS Surrey Heartlands ICB - 92A,517 670,451 395,17 779,48 496,June
6,Sub ICB Location,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",505 476,464 814,14 460,26 202,June
6,Sub ICB Location,93C,E38000240,NHS North Central London ICB - 93C,656 896,588 369,36 038,32 489,June
6,Sub ICB Location,97R,E38000235,NHS Sussex ICB - 97R,290 401,255 593,11 359,23 449,June
6,Sub ICB Location,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,235 361,209 496,15 414,10 451,June
6,Sub ICB Location,99C,E38000127,NHS North East and North Cumbria ICB - 99C,103 061,93 903,4 069,5 089,June
6,Sub ICB Location,99E,E38000007,NHS Mid and South Essex ICB - 99E,129 899,118 018,3 129,8 752,June
6,Sub ICB Location,99F,E38000030,NHS Mid and South Essex ICB - 99F,70 784,64 013,2 431,4 340,June
6,Sub ICB Location,99G,E38000168,NHS Mid and South Essex ICB - 99G,71 430,64 933,3 000,3 497,June
6,Sub ICB Location,A3A8R,E38000255,NHS North East London ICB - A3A8R,977 083,863 655,62 727,50 701,June
6,Sub ICB Location,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,454 944,407 352,20 940,26 652,June
6,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,600 885,535 472,31 195,34 218,June
6,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,363 237,327 451,17 930,17 856,June
6,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,799 771,725 032,34 027,40 712,June
6,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",458 021,411 922,19 012,27 087,June
6,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",236 570,215 709,8 726,12 135,June
6,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 252 145,1 118 312,64 012,69 821,June
6,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,250 367,228 176,8 189,14 002,June
7,National,ENG,ENG,England,29 800 862,26 872 593,1 245 824,1 682 445,March
7,Region,Y56,E40000003,London,4 413 576,3 913 851,248 597,251 128,March
7,Region,Y58,E40000006,South West,3 267 123,2 979 760,108 733,178 630,March
7,Region,Y59,E40000005,South East,4 541 727,4 091 676,176 654,273 397,March
7,Region,Y60,E40000011,Midlands,5 743 961,5 181 541,241 748,320 672,March
7,Region,Y61,E40000007,East of England,3 505 496,3 186 922,115 111,203 463,March
7,Region,Y62,E40000010,North West,3 577 601,3 208 522,181 426,187 653,March
7,Region,Y63,E40000012,North East and Yorkshire,4 751 378,4 310 321,173 555,267 502,March
7,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,825 481,743 724,38 748,43 009,March
7,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,773 442,693 552,30 753,49 137,March
7,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,454 962,418 086,16 509,20 367,March
7,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,562 492,511 384,16 554,34 554,March
7,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",475 867,426 114,19 948,29 805,March
7,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,734 579,648 947,46 167,39 465,March
7,ICB,QHM,E54000050,NHS North East and North Cumbria Integrated Care Board,1 640 880,1 487 474,63 466,89 940,March
7,ICB,QJ2,E54000058,NHS Derby and Derbyshire Integrated Care Board,568 779,517 142,18 092,33 545,March
7,ICB,QJG,E54000023,NHS Suffolk and North East Essex Integrated Care Board,587 113,545 031,15 198,26 884,March
7,ICB,QJK,E54000037,NHS Devon Integrated Care Board,742 990,674 929,23 260,44 801,March
7,ICB,QJM,E54000013,NHS Lincolnshire Integrated Care Board,511 455,471 939,13 634,25 882,March
7,ICB,QK1,E54000015,"NHS Leicester, Leicestershire and Rutland Integrated Care Board",611 982,552 443,22 373,37 166,March
7,ICB,QKK,E54000030,NHS South East London Integrated Care Board,743 824,652 773,43 085,47 966,March
7,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,897 697,806 944,37 435,53 318,March
7,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,694 388,630 106,24 416,39 866,March
7,ICB,QMF,E54000029,NHS North East London Integrated Care Board,991 008,871 830,64 223,54 955,March
7,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,672 272,600 904,38 819,32 549,March
7,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,606 104,547 649,20 576,37 879,March
7,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,538 699,482 357,23 374,32 968,March
7,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,383 704,345 164,18 852,19 688,March
7,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,909 998,824 315,30 627,55 056,March
7,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",247 769,223 647,9 489,14 633,March
7,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 486 071,1 330 332,79 731,76 008,March
7,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,934 343,856 610,28 745,48 988,March
7,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",530 943,486 659,14 561,29 723,March
7,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,387 538,355 430,11 895,20 213,March
7,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,365 845,333 833,11 213,20 799,March
7,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,951 101,854 999,37 856,58 246,March
7,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 286 740,1 144 878,65 814,76 048,March
7,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,325 316,296 743,12 219,16 354,March
7,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,620 750,558 921,24 765,37 064,March
7,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,363 227,329 480,11 674,22 073,March
7,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",867 929,792 922,33 833,41 174,March
7,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,605 410,537 755,34 017,33 638,March
7,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,579 532,526 638,18 419,34 475,March
7,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",506 973,465 482,22 257,19 234,March
7,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,431 829,392 634,13 549,25 646,March
7,ICB,QWE,E54000031,NHS South West London Integrated Care Board,719 732,643 466,36 656,39 610,March
7,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 402 713,1 272 685,50 591,79 437,March
7,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,462 038,414 874,21 433,25 731,March
7,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,531 298,467 332,18 051,45 915,March
7,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 266 049,1 134 466,62 947,68 636,March
7,Sub ICB Location,00L,E38000130,NHS North East and North Cumbria ICB - 00L,184 303,168 484,6 047,9 772,March
7,Sub ICB Location,00N,E38000163,NHS North East and North Cumbria ICB - 00N,63 899,57 083,2 626,4 190,March
7,Sub ICB Location,00P,E38000176,NHS North East and North Cumbria ICB - 00P,130 696,117 402,6 876,6 418,March
7,Sub ICB Location,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,72 628,64 614,3 913,4 101,March
7,Sub ICB Location,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,87 230,78 705,4 799,3 726,March
7,Sub ICB Location,00T,E38000016,NHS Greater Manchester ICB - 00T,160 617,141 985,10 201,8 431,March
7,Sub ICB Location,00V,E38000024,NHS Greater Manchester ICB - 00V,91 733,84 595,3 735,3 403,March
7,Sub ICB Location,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,81 765,72 953,3 520,5 292,March
7,Sub ICB Location,00Y,E38000135,NHS Greater Manchester ICB - 00Y,104 732,93 312,5 933,5 487,March
7,Sub ICB Location,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,171 847,151 900,9 246,10 701,March
7,Sub ICB Location,01D,E38000080,NHS Greater Manchester ICB - 01D,103 107,92 378,5 957,4 772,March
7,Sub ICB Location,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,96 161,85 868,4 461,5 832,March
7,Sub ICB Location,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,56 336,49 731,2 950,3 655,March
7,Sub ICB Location,01G,E38000143,NHS Greater Manchester ICB - 01G,146 570,126 590,8 283,11 697,March
7,Sub ICB Location,01H,E38000215,NHS North East and North Cumbria ICB - 01H,182 170,165 182,6 488,10 500,March
7,Sub ICB Location,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,77 069,66 523,4 501,6 045,March
7,Sub ICB Location,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,160 863,148 318,6 753,5 792,March
7,Sub ICB Location,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,55 395,49 713,2 419,3 263,March
7,Sub ICB Location,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,67 775,62 446,2 154,3 175,March
7,Sub ICB Location,01W,E38000174,NHS Greater Manchester ICB - 01W,159 682,144 111,7 020,8 551,March
7,Sub ICB Location,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,86 824,75 506,3 776,7 542,March
7,Sub ICB Location,01Y,E38000263,NHS Greater Manchester ICB - 01Y,114 340,100 775,6 717,6 848,March
7,Sub ICB Location,02A,E38000187,NHS Greater Manchester ICB - 02A,121 581,112 304,4 562,4 715,March
7,Sub ICB Location,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,101 825,93 541,3 404,4 880,March
7,Sub ICB Location,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,54 363,49 371,1 973,3 019,March
7,Sub ICB Location,02H,E38000205,NHS Greater Manchester ICB - 02H,187 390,172 940,7 113,7 337,March
7,Sub ICB Location,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,100 624,91 995,4 083,4 546,March
7,Sub ICB Location,02P,E38000006,NHS South Yorkshire ICB - 02P,131 829,117 669,4 758,9 402,March
7,Sub ICB Location,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,78 439,73 159,2 282,2 998,March
7,Sub ICB Location,02T,E38000025,NHS West Yorkshire ICB - 02T,111 500,102 341,4 034,5 125,March
7,Sub ICB Location,02X,E38000044,NHS South Yorkshire ICB - 02X,162 769,146 689,7 246,8 834,March
7,Sub ICB Location,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,157 022,145 028,4 313,7 681,March
7,Sub ICB Location,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,126 622,112 941,6 078,7 603,March
7,Sub ICB Location,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,120 315,110 346,3 096,6 873,March
7,Sub ICB Location,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,102 664,92 959,2 960,6 745,March
7,Sub ICB Location,03L,E38000141,NHS South Yorkshire ICB - 03L,161 024,142 263,5 989,12 772,March
7,Sub ICB Location,03N,E38000146,NHS South Yorkshire ICB - 03N,317 820,286 931,12 760,18 129,March
7,Sub ICB Location,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,177 673,165 550,5 110,7 013,March
7,Sub ICB Location,03R,E38000190,NHS West Yorkshire ICB - 03R,217 575,197 853,7 136,12 586,March
7,Sub ICB Location,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",188 817,171 834,5 611,11 372,March
7,Sub ICB Location,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",211 285,187 367,9 856,14 062,March
7,Sub ICB Location,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",211 880,193 242,6 906,11 732,March
7,Sub ICB Location,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,67 172,60 223,2 761,4 188,March
7,Sub ICB Location,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,71 643,65 553,2 684,3 406,March
7,Sub ICB Location,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,101 902,91 823,3 444,6 635,March
7,Sub ICB Location,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,99 117,91 217,4 359,3 541,March
7,Sub ICB Location,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,67 800,62 402,2 813,2 585,March
7,Sub ICB Location,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,131 065,111 139,7 313,12 613,March
7,Sub ICB Location,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,579 532,526 638,18 419,34 475,March
7,Sub ICB Location,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,275 821,250 006,8 346,17 469,March
7,Sub ICB Location,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,243 018,226 773,4 758,11 487,March
7,Sub ICB Location,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,277 948,250 604,11 115,16 229,March
7,Sub ICB Location,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,171 754,156 645,5 198,9 911,March
7,Sub ICB Location,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,189 076,171 863,7 041,10 172,March
7,Sub ICB Location,07G,E38000185,NHS Mid and South Essex ICB - 07G,97 168,87 025,2 972,7 171,March
7,Sub ICB Location,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,140 619,129 496,4 955,6 168,March
7,Sub ICB Location,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,155 019,146 395,3 399,5 225,March
7,Sub ICB Location,09D,E38000021,NHS Sussex ICB - 09D,138 994,124 354,5 803,8 837,March
7,Sub ICB Location,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",376 215,345 836,15 268,15 111,March
7,Sub ICB Location,10R,E38000137,NHS Hampshire and Isle Of Wight ICB - 10R,100 691,86 090,3 688,10 913,March
7,Sub ICB Location,11J,E38000045,NHS Dorset ICB - 11J,431 829,392 634,13 549,25 646,March
7,Sub ICB Location,11M,E38000062,NHS Gloucestershire ICB - 11M,365 845,333 833,11 213,20 799,March
7,Sub ICB Location,11N,E38000089,NHS Cornwall and The Isles Of Scilly ICB - 11N,363 227,329 480,11 674,22 073,March
7,Sub ICB Location,11X,E38000150,NHS Somerset ICB - 11X,325 316,296 743,12 219,16 354,March
7,Sub ICB Location,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,199 911,178 135,10 212,11 564,March
7,Sub ICB Location,13T,E38000212,NHS North East and North Cumbria ICB - 13T,257 193,233 561,11 949,11 683,March
7,Sub ICB Location,14L,E38000217,NHS Greater Manchester ICB - 14L,296 319,261 342,20 210,14 767,March
7,Sub ICB Location,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",250 522,228 743,9 259,12 520,March
7,Sub ICB Location,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",241 192,218 343,9 306,13 543,March
7,Sub ICB Location,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",506 973,465 482,22 257,19 234,March
7,Sub ICB Location,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,734 579,648 947,46 167,39 465,March
7,Sub ICB Location,15F,E38000225,NHS West Yorkshire ICB - 15F,409 356,371 323,17 843,20 190,March
7,Sub ICB Location,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,568 779,517 142,18 092,33 545,March
7,Sub ICB Location,15N,E38000230,NHS Devon ICB - 15N,742 990,674 929,23 260,44 801,March
7,Sub ICB Location,16C,E38000247,NHS North East and North Cumbria ICB - 16C,360 069,324 806,13 524,21 739,March
7,Sub ICB Location,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,454 962,418 086,16 509,20 367,March
7,Sub ICB Location,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,606 104,547 649,20 576,37 879,March
7,Sub ICB Location,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,363 253,328 958,16 292,18 003,March
7,Sub ICB Location,36J,E38000232,NHS West Yorkshire ICB - 36J,402 296,363 264,13 200,25 832,March
7,Sub ICB Location,36L,E38000245,NHS South West London ICB - 36L,719 732,643 466,36 656,39 610,March
7,Sub ICB Location,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,250 047,229 786,7 188,13 073,March
7,Sub ICB Location,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,542 311,485 762,22 483,34 066,March
7,Sub ICB Location,70F,E38000248,NHS Sussex ICB - 70F,467 070,430 969,12 603,23 498,March
7,Sub ICB Location,71E,E38000238,NHS Lincolnshire ICB - 71E,511 455,471 939,13 634,25 882,March
7,Sub ICB Location,72Q,E38000244,NHS South East London ICB - 72Q,743 824,652 773,43 085,47 966,March
7,Sub ICB Location,78H,E38000262,NHS Northamptonshire ICB - 78H,387 538,355 430,11 895,20 213,March
7,Sub ICB Location,84H,E38000234,NHS North East and North Cumbria ICB - 84H,350 846,319 640,11 511,19 695,March
7,Sub ICB Location,91Q,E38000237,NHS Kent and Medway ICB - 91Q,897 697,806 944,37 435,53 318,March
7,Sub ICB Location,92A,E38000246,NHS Surrey Heartlands ICB - 92A,531 298,467 332,18 051,45 915,March
7,Sub ICB Location,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",530 943,486 659,14 561,29 723,March
7,Sub ICB Location,93C,E38000240,NHS North Central London ICB - 93C,672 272,600 904,38 819,32 549,March
7,Sub ICB Location,97R,E38000235,NHS Sussex ICB - 97R,303 934,268 992,12 221,22 721,March
7,Sub ICB Location,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,257 661,229 913,17 239,10 509,March
7,Sub ICB Location,99C,E38000127,NHS North East and North Cumbria ICB - 99C,111 704,101 316,4 445,5 943,March
7,Sub ICB Location,99E,E38000007,NHS Mid and South Essex ICB - 99E,140 407,128 444,3 303,8 660,March
7,Sub ICB Location,99F,E38000030,NHS Mid and South Essex ICB - 99F,78 523,71 324,2 270,4 929,March
7,Sub ICB Location,99G,E38000168,NHS Mid and South Essex ICB - 99G,74 640,67 946,2 811,3 883,March
7,Sub ICB Location,A3A8R,E38000255,NHS North East London ICB - A3A8R,991 008,871 830,64 223,54 955,March
7,Sub ICB Location,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,462 038,414 874,21 433,25 731,March
7,Sub ICB Location,D2P2L,E38000259,NHS Black Country ICB - D2P2L,605 410,537 755,34 017,33 638,March
7,Sub ICB Location,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,383 704,345 164,18 852,19 688,March
7,Sub ICB Location,D9Y0V,E38000253,NHS Hampshire and Isle Of Wight ICB - D9Y0V,850 410,768 909,34 168,47 333,March
7,Sub ICB Location,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",475 867,426 114,19 948,29 805,March
7,Sub ICB Location,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",247 769,223 647,9 489,14 633,March
7,Sub ICB Location,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,1 286 740,1 144 878,65 814,76 048,March
7,Sub ICB Location,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,261 986,237 904,8 378,15 704,March
8,National,ENG,ENG,England,30 394 661,27 433 086,1 276 553,1 685 022,May
8,Region,Y56,E40000003,London,4 530 561,4 031 249,254 328,244 984,May
8,Region,Y58,E40000006,South West,3 321 252,3 030 817,113 829,176 606,May
8,Region,Y59,E40000005,South East,4 628 798,4 164 868,183 665,280 265,May
8,Region,Y60,E40000011,Midlands,5 899 131,5 330 468,244 118,324 545,May
8,Region,Y61,E40000007,East of England,3 507 437,3 187 201,118 971,201 265,May
8,Region,Y62,E40000010,North West,3 617 761,3 253 848,180 594,183 319,May
8,Region,Y63,E40000012,North East and Yorkshire,4 889 721,4 434 635,181 048,274 038,May
8,ICB,QE1,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,835 801,755 534,38 987,41 280,May
8,ICB,QF7,E54000061,NHS South Yorkshire Integrated Care Board,793 431,708 589,32 202,52 640,May
8,ICB,QGH,E54000019,NHS Herefordshire and Worcestershire Integrated Care Board,459 259,421 816,16 819,20 624,May
8,ICB,QH8,E54000026,NHS Mid and South Essex Integrated Care Board,574 216,519 648,18 291,36 277,May
8,ICB,QHG,E54000024,"NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board",481 777,432 677,20 640,28 460,May
8,ICB,QHL,E54000055,NHS Birmingham and Solihull Integrated Care Board,758 360,674 076,45 169,39 115,May
