source_file,Type,NHS_area_code,ONS_code,Name,Count_gp_appointments,Attended,Did_not_attend,Unknown,Month,Year
12,ICB,QKK,E54000030,NHS South East London Integrated Care Board,691 742,620 608,42 192,28 942,May,2023
12,ICB,QKS,E54000032,NHS Kent and Medway Integrated Care Board,849 117,767 727,39 300,42 090,May,2023
12,ICB,QM7,E54000025,NHS Hertfordshire and West Essex Integrated Care Board,638 047,581 115,23 382,33 550,May,2023
12,ICB,QMF,E54000029,NHS North East London Integrated Care Board,908 401,804 117,59 198,45 086,May,2023
12,ICB,QMJ,E54000028,NHS North Central London Integrated Care Board,629 677,566 898,37 420,25 359,May,2023
12,ICB,QMM,E54000022,NHS Norfolk and Waveney Integrated Care Board,576 664,520 995,21 631,34 038,May,2023
12,ICB,QNC,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,492 079,445 368,21 891,24 820,May,2023
12,ICB,QNQ,E54000034,NHS Frimley Integrated Care Board,357 465,323 974,18 043,15 448,May,2023
12,ICB,QNX,E54000053,NHS Sussex Integrated Care Board,850 245,774 887,30 087,45 271,May,2023
12,ICB,QOC,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",236 126,218 252,9 365,8 509,May,2023
12,ICB,QOP,E54000057,NHS Greater Manchester Integrated Care Board,1 297 181,1 154 022,78 143,65 016,May,2023
12,ICB,QOQ,E54000051,NHS Humber and North Yorkshire Integrated Care Board,875 184,799 155,29 843,46 186,May,2023
12,ICB,QOX,E54000040,"NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board",500 731,457 659,15 461,27 611,May,2023
12,ICB,QPM,E54000059,NHS Northamptonshire Integrated Care Board,364 504,336 469,11 489,16 546,May,2023
12,ICB,QR1,E54000043,NHS Gloucestershire Integrated Care Board,344 695,315 058,11 590,18 047,May,2023
12,ICB,QRL,E54000042,NHS Hampshire and the Isle of Wight Integrated Care Board,874 976,797 917,39 717,37 342,May,2023
12,ICB,QRV,E54000027,NHS North West London Integrated Care Board,1 185 702,1 060 331,61 943,63 428,May,2023
12,ICB,QSL,E54000038,NHS Somerset Integrated Care Board,283 964,256 835,11 814,15 315,May,2023
12,ICB,QT1,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,592 535,535 074,24 562,32 899,May,2023
12,ICB,QT6,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,335 738,304 045,13 118,18 575,May,2023
12,ICB,QU9,E54000044,"NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board",831 832,766 216,34 509,31 107,May,2023
12,ICB,QUA,E54000062,NHS Black Country Integrated Care Board,565 113,502 878,33 414,28 821,May,2023
12,ICB,QUE,E54000056,NHS Cambridgeshire and Peterborough Integrated Care Board,491 548,444 966,18 171,28 411,May,2023
12,ICB,QUY,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",454 441,414 725,21 445,18 271,May,2023
12,ICB,QVV,E54000041,NHS Dorset Integrated Care Board,406 195,372 064,12 692,21 439,May,2023
12,ICB,QWE,E54000031,NHS South West London Integrated Care Board,654 391,593 630,35 858,24 903,May,2023
12,ICB,QWO,E54000054,NHS West Yorkshire Integrated Care Board,1 344 488,1 224 740,49 584,70 164,May,2023
12,ICB,QWU,E54000018,NHS Coventry and Warwickshire Integrated Care Board,446 412,409 605,20 845,15 962,May,2023
12,ICB,QXU,E54000052,NHS Surrey Heartlands Integrated Care Board,457 581,419 321,19 245,19 015,May,2023
12,ICB,QYG,E54000008,NHS Cheshire and Merseyside Integrated Care Board,1 195 198,1 076 967,62 406,55 825,May,2023
